r;s;rhat;p;k;duration;bitsize
20000;40000;760000;0.32;1;32.80666708946228;4683712
20000;40000;760000;0.34;1;34.92963194847107;4626208
20000;40000;760000;0.36000000000000004;1;34.753881216049194;4580744
20000;40000;760000;0.38000000000000006;1;29.368422746658325;4530840
20000;40000;760000;0.4000000000000001;1;35.06843185424805;4489944
20000;40000;760000;0.4200000000000001;1;33.650635957717896;4456920
20000;40000;760000;0.4400000000000001;1;28.11923623085022;4422376
20000;40000;760000;0.46000000000000013;1;35.758431911468506;4401040
20000;40000;760000;0.48000000000000015;1;32.653401136398315;4378768
20000;40000;760000;0.5000000000000001;1;28.607650995254517;4364040
20000;40000;760000;0.5200000000000001;1;28.68273615837097;4353240
20000;40000;760000;0.5400000000000001;1;34.94980001449585;4353400
20000;40000;780000;0.02;1;23.840755939483643;7514144
20000;40000;760000;0.5600000000000002;1;28.52536702156067;4362384
20000;40000;760000;0.5800000000000002;1;35.40880489349365;4373856
20000;40000;780000;0.04;1;25.606399059295654;6861528
20000;40000;780000;0.06;1;24.14778184890747;6475056
20000;40000;780000;0.08;1;28.101694107055664;6191520
20000;40000;780000;0.1;1;31.586854219436646;5975432
20000;40000;780000;0.12000000000000001;1;30.701443910598755;5793776
20000;40000;780000;0.14;1;32.68914985656738;5635608
20000;40000;780000;0.16;1;32.53256869316101;5497624
20000;40000;780000;0.18;1;28.875473976135254;5380416
20000;40000;780000;0.19999999999999998;1;33.33883309364319;5269816
20000;40000;780000;0.21999999999999997;1;33.723541021347046;5175936
20000;40000;780000;0.23999999999999996;1;29.29220199584961;5092504
20000;40000;780000;0.25999999999999995;1;25.654587745666504;5004168
20000;40000;780000;0.27999999999999997;1;32.44167995452881;4934312
20000;40000;780000;0.3;1;26.656831979751587;4868664
20000;40000;780000;0.32;1;33.427199840545654;4804368
20000;40000;780000;0.34;1;34.66374897956848;4750744
20000;40000;780000;0.38000000000000006;1;29.866796016693115;4651760
20000;40000;780000;0.4000000000000001;1;35.21617293357849;4610760
20000;40000;780000;0.4200000000000001;1;35.28104305267334;4567064
20000;40000;780000;0.36000000000000004;1;31.368836879730225;4698712
20000;40000;780000;0.4400000000000001;1;34.63248896598816;4542224
20000;40000;780000;0.46000000000000013;1;35.75849914550781;4514136
20000;40000;780000;0.48000000000000015;1;32.99154305458069;4493800
20000;40000;780000;0.5000000000000001;1;32.784876108169556;4480464
20000;40000;780000;0.5200000000000001;1;35.07538199424744;4471800
20000;40000;780000;0.5400000000000001;1;31.47874903678894;4471672
20000;40000;780000;0.5600000000000002;1;32.975934982299805;4475512
20000;40000;800000;0.02;1;26.91489005088806;7709088
20000;40000;800000;0.04;1;28.68245506286621;7049552
20000;40000;780000;0.5800000000000002;1;39.88351798057556;4497384
20000;40000;800000;0.06;1;25.92013692855835;6645896
20000;40000;800000;0.08;1;28.970699071884155;6353400
20000;40000;800000;0.1;1;27.019859075546265;6127800
20000;40000;800000;0.12000000000000001;1;30.452811002731323;5941272
20000;40000;800000;0.14;1;32.023813009262085;5783672
20000;40000;800000;0.16;1;31.521270036697388;5638544
20000;40000;800000;0.18;1;27.929507970809937;5522416
20000;40000;800000;0.19999999999999998;1;30.014276266098022;5405840
20000;40000;800000;0.21999999999999997;1;33.01057004928589;5312208
20000;40000;800000;0.23999999999999996;1;30.837871074676514;5217056
20000;40000;800000;0.25999999999999995;1;31.985761165618896;5137152
20000;40000;800000;0.27999999999999997;1;29.98680019378662;5062232
20000;40000;800000;0.3;1;26.56978702545166;4992864
20000;40000;800000;0.32;1;28.076459169387817;4929984
20000;40000;800000;0.34;1;30.28264021873474;4871808
20000;40000;800000;0.36000000000000004;1;30.14061999320984;4819232
20000;40000;800000;0.38000000000000006;1;27.955641984939575;4768576
20000;40000;800000;0.4000000000000001;1;32.09140419960022;4721912
20000;40000;800000;0.4200000000000001;1;28.137578010559082;4690712
20000;40000;800000;0.4400000000000001;1;29.82982087135315;4658000
20000;40000;800000;0.46000000000000013;1;30.99564504623413;4629616
20000;40000;800000;0.48000000000000015;1;31.68311095237732;4609496
20000;40000;800000;0.5000000000000001;1;28.620072841644287;4591184
20000;40000;800000;0.5200000000000001;1;32.58183193206787;4589112
20000;40000;800000;0.5400000000000001;1;33.39312505722046;4587056
20000;40000;800000;0.5600000000000002;1;30.31820297241211;4592888
20000;40000;820000;0.02;1;23.57588815689087;7904728
20000;40000;820000;0.04;1;24.8602077960968;7216000
20000;40000;800000;0.5800000000000002;1;37.19276189804077;4609616
20000;40000;820000;0.06;1;27.867884635925293;6811176
20000;40000;820000;0.08;1;27.11524772644043;6512600
20000;40000;820000;0.1;1;34.209938049316406;6282408
20000;40000;820000;0.12000000000000001;1;28.58842706680298;6085336
20000;40000;820000;0.14;1;33.21955394744873;5922256
20000;40000;820000;0.16;1;34.327178955078125;5781544
20000;40000;820000;0.18;1;29.79114007949829;5659520
20000;40000;820000;0.19999999999999998;1;32.013179779052734;5544392
20000;40000;820000;0.21999999999999997;1;34.935060024261475;5440216
20000;40000;820000;0.23999999999999996;1;33.73362183570862;5347568
20000;40000;820000;0.25999999999999995;1;27.526868104934692;5264736
20000;40000;820000;0.27999999999999997;1;34.51984000205994;5185024
20000;40000;820000;0.3;1;31.861500024795532;5116408
20000;40000;820000;0.32;1;30.481884956359863;5052080
20000;40000;820000;0.34;1;34.70380902290344;4997560
20000;40000;820000;0.36000000000000004;1;32.47352385520935;4936544
20000;40000;820000;0.38000000000000006;1;28.95768094062805;4888360
20000;40000;820000;0.4000000000000001;1;32.74457001686096;4847616
20000;40000;820000;0.4200000000000001;1;35.39554786682129;4807008
20000;40000;820000;0.4400000000000001;1;29.15200686454773;4768968
20000;40000;820000;0.46000000000000013;1;33.04002785682678;4744584
20000;40000;820000;0.48000000000000015;1;36.075613021850586;4726424
20000;40000;820000;0.5000000000000001;1;33.208901166915894;4713744
20000;40000;820000;0.5200000000000001;1;36.06083703041077;4701792
20000;40000;820000;0.5400000000000001;1;39.430118799209595;4698384
20000;40000;840000;0.02;1;28.495244026184082;8087912
20000;40000;820000;0.5600000000000002;1;36.730039834976196;4704568
20000;40000;840000;0.04;1;31.82744789123535;7392512
20000;40000;820000;0.5800000000000002;1;41.381925106048584;4726144
20000;40000;840000;0.06;1;29.897083282470703;6982016
20000;40000;840000;0.08;1;30.436941862106323;6673424
20000;40000;840000;0.1;1;37.74806237220764;6436352
20000;40000;840000;0.12000000000000001;1;31.68074870109558;6234992
20000;40000;840000;0.14;1;39.265254974365234;6067304
20000;40000;840000;0.16;1;39.04316997528076;5923256
20000;40000;840000;0.18;1;37.12160897254944;5798488
20000;40000;840000;0.19999999999999998;1;32.485424757003784;5678176
20000;40000;840000;0.21999999999999997;1;39.617358922958374;5570736
20000;40000;840000;0.23999999999999996;1;35.82603907585144;5480240
20000;40000;840000;0.25999999999999995;1;38.632224798202515;5390616
20000;40000;840000;0.27999999999999997;1;37.41017436981201;5312760
20000;40000;840000;0.3;1;31.36774706840515;5242872
20000;40000;840000;0.32;1;32.53199791908264;5170352
20000;40000;840000;0.34;1;39.933807134628296;5114200
20000;40000;840000;0.36000000000000004;1;38.602152824401855;5058272
20000;40000;840000;0.38000000000000006;1;32.58877682685852;5007664
20000;40000;840000;0.4000000000000001;1;40.262714862823486;4969248
20000;40000;840000;0.4200000000000001;1;34.38169598579407;4926584
20000;40000;840000;0.4400000000000001;1;38.51479697227478;4890968
20000;40000;840000;0.46000000000000013;1;40.829452991485596;4861696
20000;40000;840000;0.48000000000000015;1;40.82910084724426;4837280
20000;40000;840000;0.5000000000000001;1;33.03404474258423;4822048
20000;40000;840000;0.5200000000000001;1;41.31626486778259;4813504
20000;40000;840000;0.5400000000000001;1;40.3561110496521;4814368
20000;40000;840000;0.5600000000000002;1;36.88993000984192;4822736
20000;40000;860000;0.02;1;30.904402256011963;8282736
20000;40000;840000;0.5800000000000002;1;43.88450813293457;4842544
20000;40000;860000;0.04;1;30.275256156921387;7566528
20000;40000;860000;0.06;1;32.21639013290405;7139264
20000;40000;860000;0.08;1;32.913532733917236;6826104
20000;40000;860000;0.1;1;35.15554094314575;6585528
20000;40000;860000;0.12000000000000001;1;31.110467195510864;6386696
20000;40000;860000;0.14;1;35.07794380187988;6217120
20000;40000;860000;0.16;1;34.89712476730347;6067168
20000;40000;860000;0.18;1;31.118036031723022;5930760
20000;40000;860000;0.19999999999999998;1;29.092427968978882;5812112
20000;40000;860000;0.21999999999999997;1;36.77554202079773;5705400
20000;40000;860000;0.23999999999999996;1;36.92044806480408;5607960
20000;40000;860000;0.25999999999999995;1;29.934804916381836;5518432
20000;40000;860000;0.27999999999999997;1;37.88384795188904;5440672
20000;40000;860000;0.3;1;30.988571166992188;5364472
20000;40000;860000;0.32;1;38.58780384063721;5297336
20000;40000;860000;0.36000000000000004;1;36.84347486495972;5178232
20000;40000;860000;0.34;1;38.316367864608765;5237600
20000;40000;860000;0.38000000000000006;1;33.91370105743408;5124112
20000;40000;860000;0.4000000000000001;1;30.177508115768433;5081472
20000;40000;860000;0.4200000000000001;1;36.5160551071167;5040720
20000;40000;860000;0.4400000000000001;1;31.341287851333618;5004488
20000;40000;860000;0.46000000000000013;1;37.16043496131897;4976520
20000;40000;860000;0.48000000000000015;1;33.10881280899048;4959624
20000;40000;860000;0.5000000000000001;1;30.903407096862793;4938648
20000;40000;860000;0.5200000000000001;1;30.95771598815918;4928776
20000;40000;860000;0.5400000000000001;1;37.84285306930542;4925792
20000;40000;860000;0.5600000000000002;1;39.34369707107544;4937976
20000;40000;880000;0.02;1;28.770915985107422;8473184
20000;40000;860000;0.5800000000000002;1;40.216031074523926;4957368
20000;40000;880000;0.04;1;26.00621795654297;7744336
20000;40000;880000;0.06;1;32.096035957336426;7306080
20000;40000;880000;0.08;1;35.68532085418701;6984424
20000;40000;880000;0.1;1;36.78870892524719;6741664
20000;40000;880000;0.12000000000000001;1;32.43791890144348;6531824
20000;40000;880000;0.14;1;40.05186605453491;6361752
20000;40000;880000;0.16;1;39.66294813156128;6206024
20000;40000;880000;0.18;1;40.41323375701904;6069296
20000;40000;880000;0.19999999999999998;1;40.775047063827515;5949704
20000;40000;880000;0.21999999999999997;1;38.225451946258545;5840520
20000;40000;880000;0.23999999999999996;1;28.48641610145569;5739256
20000;40000;880000;0.25999999999999995;1;32.13682699203491;5648288
20000;40000;880000;0.27999999999999997;1;39.75625205039978;5563616
20000;40000;880000;0.3;1;35.764240980148315;5485984
20000;40000;880000;0.32;1;38.231001138687134;5424600
20000;40000;880000;0.34;1;30.910542011260986;5352888
20000;40000;880000;0.36000000000000004;1;34.382976055145264;5298784
20000;40000;880000;0.38000000000000006;1;39.57859492301941;5248704
20000;40000;880000;0.4000000000000001;1;39.87662196159363;5199984
20000;40000;880000;0.4200000000000001;1;40.21549081802368;5160360
20000;40000;880000;0.4400000000000001;1;34.810914754867554;5121440
20000;40000;880000;0.46000000000000013;1;38.11321973800659;5094568
20000;40000;880000;0.48000000000000015;1;35.553778886795044;5070944
20000;40000;880000;0.5000000000000001;1;41.5114860534668;5052960
20000;40000;880000;0.5200000000000001;1;42.95466327667236;5046944
20000;40000;880000;0.5400000000000001;1;32.99875092506409;5042096
20000;40000;880000;0.5600000000000002;1;34.265233755111694;5048560
20000;40000;900000;0.02;1;35.04771590232849;8662920
20000;40000;880000;0.5800000000000002;1;39.718634843826294;5072736
20000;40000;900000;0.04;1;34.902644872665405;7918600
20000;40000;900000;0.06;1;36.89452385902405;7471552
20000;40000;900000;0.08;1;37.227412939071655;7144320
20000;40000;900000;0.1;1;37.76255917549133;6890488
20000;40000;900000;0.12000000000000001;1;37.057088136672974;6680368
20000;40000;900000;0.14;1;36.03996706008911;6508448
20000;40000;900000;0.16;1;30.940848112106323;6343752
20000;40000;900000;0.18;1;39.22582483291626;6206400
20000;40000;900000;0.19999999999999998;1;34.48026895523071;6088824
20000;40000;900000;0.21999999999999997;1;33.525209188461304;5972008
20000;40000;900000;0.23999999999999996;1;30.224066019058228;5870968
20000;40000;900000;0.25999999999999995;1;35.87980914115906;5782056
20000;40000;900000;0.27999999999999997;1;40.52283811569214;5695616
20000;40000;900000;0.3;1;41.87147402763367;5616776
20000;40000;900000;0.32;1;40.97983384132385;5544960
20000;40000;900000;0.34;1;35.607332706451416;5478232
20000;40000;900000;0.36000000000000004;1;41.193511962890625;5418256
20000;40000;900000;0.38000000000000006;1;40.84541392326355;5365232
20000;40000;900000;0.4000000000000001;1;40.07534694671631;5318328
20000;40000;900000;0.4200000000000001;1;40.14485192298889;5275080
20000;40000;900000;0.4400000000000001;1;33.65913796424866;5235512
20000;40000;900000;0.46000000000000013;1;35.07610487937927;5211432
20000;40000;900000;0.48000000000000015;1;42.0113799571991;5187640
20000;40000;900000;0.5000000000000001;1;41.16777205467224;5167264
20000;40000;900000;0.5200000000000001;1;34.81887698173523;5159128
20000;40000;900000;0.5400000000000001;1;43.129887104034424;5156264
20000;40000;900000;0.5600000000000002;1;36.824865102767944;5163840
20000;40000;920000;0.02;1;34.121865034103394;8861920
20000;40000;920000;0.04;1;34.33110189437866;8093000
20000;40000;920000;0.06;1;30.835891008377075;7634336
20000;40000;900000;0.5800000000000002;1;44.08220887184143;5186728
20000;40000;920000;0.08;1;34.30651307106018;7304816
20000;40000;920000;0.1;1;34.408339977264404;7048488
20000;40000;920000;0.12000000000000001;1;34.20168495178223;6829960
20000;40000;920000;0.14;1;35.468886852264404;6642568
20000;40000;920000;0.16;1;37.264923095703125;6488832
20000;40000;920000;0.18;1;37.31678795814514;6342568
20000;40000;920000;0.19999999999999998;1;33.62718677520752;6220464
20000;40000;920000;0.21999999999999997;1;37.29731726646423;6110304
20000;40000;920000;0.23999999999999996;1;37.661372900009155;5998176
20000;40000;920000;0.25999999999999995;1;37.24628782272339;5908112
20000;40000;920000;0.27999999999999997;1;37.96571087837219;5821072
20000;40000;920000;0.3;1;31.881736993789673;5741112
20000;40000;920000;0.32;1;32.27956581115723;5667032
20000;40000;920000;0.34;1;32.42003011703491;5599888
20000;40000;920000;0.36000000000000004;1;38.615240812301636;5541528
20000;40000;920000;0.38000000000000006;1;36.32609677314758;5486096
20000;40000;920000;0.4000000000000001;1;35.29766297340393;5434824
20000;40000;920000;0.4200000000000001;1;37.806983947753906;5394480
20000;40000;920000;0.4400000000000001;1;32.757181882858276;5357032
20000;40000;920000;0.46000000000000013;1;35.7973051071167;5327368
20000;40000;920000;0.48000000000000015;1;37.965861797332764;5304216
20000;40000;920000;0.5000000000000001;1;39.15788173675537;5283392
20000;40000;920000;0.5200000000000001;1;34.44951677322388;5271840
20000;40000;920000;0.5400000000000001;1;37.414496183395386;5269464
20000;40000;940000;0.02;1;29.64181113243103;9051992
20000;40000;920000;0.5600000000000002;1;38.344122886657715;5279920
20000;40000;920000;0.5800000000000002;1;38.03845286369324;5299760
20000;40000;940000;0.04;1;25.75892186164856;8276576
20000;40000;940000;0.06;1;34.041982889175415;7804176
20000;40000;940000;0.08;1;31.261434078216553;7465952
20000;40000;940000;0.1;1;31.142847299575806;7198656
20000;40000;940000;0.12000000000000001;1;38.583828926086426;6975336
20000;40000;940000;0.14;1;33.579020977020264;6795072
20000;40000;940000;0.16;1;32.851917028427124;6636096
20000;40000;940000;0.18;1;39.86930203437805;6484624
20000;40000;940000;0.19999999999999998;1;39.262970209121704;6358560
20000;40000;940000;0.21999999999999997;1;33.93517780303955;6237976
20000;40000;940000;0.23999999999999996;1;34.89306616783142;6133896
20000;40000;940000;0.25999999999999995;1;39.59758996963501;6040544
20000;40000;940000;0.27999999999999997;1;34.28883695602417;5948104
20000;40000;940000;0.3;1;40.707321882247925;5864048
20000;40000;940000;0.32;1;40.197643995285034;5793768
20000;40000;940000;0.34;1;32.93955874443054;5721224
20000;40000;940000;0.36000000000000004;1;35.46308612823486;5660320
20000;40000;940000;0.38000000000000006;1;40.983258962631226;5605984
20000;40000;940000;0.4000000000000001;1;38.897972106933594;5554672
20000;40000;940000;0.4200000000000001;1;34.42209506034851;5511672
20000;40000;940000;0.4400000000000001;1;38.69937801361084;5472840
20000;40000;940000;0.46000000000000013;1;34.05201601982117;5440600
20000;40000;940000;0.48000000000000015;1;33.717775106430054;5416696
20000;40000;940000;0.5000000000000001;1;39.86134576797485;5397512
20000;40000;940000;0.5200000000000001;1;39.159502029418945;5387344
20000;40000;940000;0.5400000000000001;1;36.84304904937744;5388856
20000;40000;940000;0.5600000000000002;1;38.3882269859314;5399320
20000;40000;960000;0.02;1;29.69385027885437;9243048
20000;40000;940000;0.5800000000000002;1;42.431480884552;5412808
20000;40000;960000;0.04;1;32.28154397010803;8449096
20000;40000;960000;0.06;1;31.19062304496765;7965728
20000;40000;960000;0.08;1;32.373262882232666;7621568
20000;40000;960000;0.1;1;32.298577070236206;7350000
20000;40000;960000;0.12000000000000001;1;33.162874937057495;7130288
20000;40000;960000;0.14;1;35.966859102249146;6939152
20000;40000;960000;0.16;1;32.38790702819824;6775968
20000;40000;960000;0.18;1;33.39225792884827;6624184
20000;40000;960000;0.19999999999999998;1;35.448792934417725;6487656
20000;40000;960000;0.21999999999999997;1;36.67517590522766;6370688
20000;40000;960000;0.23999999999999996;1;33.85438299179077;6262296
20000;40000;960000;0.25999999999999995;1;37.13995599746704;6165992
20000;40000;960000;0.27999999999999997;1;34.70140099525452;6077952
20000;40000;960000;0.3;1;32.71881318092346;5993440
20000;40000;960000;0.32;1;34.60007619857788;5914072
20000;40000;960000;0.34;1;35.5884690284729;5844488
20000;40000;960000;0.36000000000000004;1;34.56655287742615;5784032
20000;40000;960000;0.38000000000000006;1;34.71853518486023;5722280
20000;40000;960000;0.4000000000000001;1;35.89196300506592;5669992
20000;40000;960000;0.4200000000000001;1;35.25357413291931;5629936
20000;40000;960000;0.4400000000000001;1;37.027328968048096;5587544
20000;40000;960000;0.46000000000000013;1;37.360921144485474;5554088
20000;40000;960000;0.48000000000000015;1;36.092509269714355;5531344
20000;40000;960000;0.5000000000000001;1;37.095714807510376;5511232
20000;40000;960000;0.5200000000000001;1;36.80977988243103;5503648
20000;40000;960000;0.5400000000000001;1;38.27753233909607;5502488
20000;40000;960000;0.5600000000000002;1;38.86634087562561;5511688
20000;40000;980000;0.02;1;31.447284936904907;9440184
20000;40000;980000;0.04;1;31.371845960617065;8625016
20000;40000;960000;0.5800000000000002;1;41.587247133255005;5530536
20000;40000;980000;0.06;1;30.773428916931152;8136232
20000;40000;980000;0.08;1;32.66764688491821;7781512
20000;40000;980000;0.1;1;37.22040009498596;7500464
20000;40000;980000;0.12000000000000001;1;33.75477409362793;7275920
20000;40000;980000;0.14;1;35.64471197128296;7082960
20000;40000;980000;0.16;1;42.317163944244385;6908528
20000;40000;980000;0.18;1;34.38155388832092;6768120
20000;40000;980000;0.19999999999999998;1;37.726962089538574;6627128
20000;40000;980000;0.21999999999999997;1;40.70798301696777;6503016
20000;40000;980000;0.23999999999999996;1;42.47847008705139;6391744
20000;40000;980000;0.25999999999999995;1;35.55274701118469;6293176
20000;40000;980000;0.27999999999999997;1;42.50352692604065;6199944
20000;40000;980000;0.3;1;40.48336100578308;6113176
20000;40000;980000;0.32;1;34.80162501335144;6041048
20000;40000;980000;0.34;1;40.54832100868225;5970232
20000;40000;980000;0.36000000000000004;1;41.24699306488037;5902976
20000;40000;980000;0.38000000000000006;1;41.78469514846802;5846904
20000;40000;980000;0.4000000000000001;1;39.30210828781128;5789864
20000;40000;980000;0.4200000000000001;1;43.59661602973938;5742808
20000;40000;980000;0.4400000000000001;1;41.54831886291504;5700760
20000;40000;980000;0.46000000000000013;1;40.95551085472107;5675112
20000;40000;980000;0.48000000000000015;1;43.62421774864197;5645392
20000;40000;980000;0.5000000000000001;1;40.740198850631714;5625000
20000;40000;980000;0.5200000000000001;1;37.35175180435181;5622024
20000;40000;980000;0.5400000000000001;1;40.12759709358215;5609168
20000;40000;1000000;0.02;1;30.85924983024597;9626256
20000;40000;980000;0.5800000000000002;1;40.81132888793945;5643120
20000;40000;1000000;0.04;1;31.29888916015625;8800728
20000;40000;980000;0.5600000000000002;1;45.48641514778137;5624432
20000;40000;1000000;0.06;1;33.0766327381134;8305704
20000;40000;1000000;0.08;1;33.23163986206055;7939840
20000;40000;1000000;0.1;1;42.559008836746216;7665152
20000;40000;1000000;0.12000000000000001;1;41.230555057525635;7427472
20000;40000;1000000;0.14;1;36.122891902923584;7228728
20000;40000;1000000;0.16;1;42.443055868148804;7051888
20000;40000;1000000;0.18;1;45.13195180892944;6898824
20000;40000;1000000;0.19999999999999998;1;36.78396701812744;6762392
20000;40000;1000000;0.21999999999999997;1;47.263836145401;6632840
20000;40000;1000000;0.23999999999999996;1;46.609724044799805;6522640
20000;40000;1000000;0.25999999999999995;1;38.25647592544556;6425048
20000;40000;1000000;0.27999999999999997;1;41.4869818687439;6327152
20000;40000;1000000;0.3;1;45.05510902404785;6240528
20000;40000;1000000;0.32;1;39.8124840259552;6159272
20000;40000;1000000;0.34;1;43.45356893539429;6089464
20000;40000;1000000;0.36000000000000004;1;44.43775224685669;6028056
20000;40000;1000000;0.38000000000000006;1;34.28239393234253;5961392
20000;40000;1000000;0.4000000000000001;1;39.39554190635681;5908600
20000;40000;1000000;0.4200000000000001;1;45.9661967754364;5863656
20000;40000;1000000;0.4400000000000001;1;41.716442823410034;5820352
20000;40000;1000000;0.46000000000000013;1;46.58260679244995;5787704
20000;40000;1000000;0.48000000000000015;1;48.28910732269287;5761736
20000;40000;1000000;0.5000000000000001;1;38.56366324424744;5742928
20000;40000;1000000;0.5200000000000001;1;39.333280086517334;5734360
20000;40000;1000000;0.5400000000000001;1;42.3361451625824;5732168
20000;40000;1000000;0.5600000000000002;1;38.882159948349;5742360
20000;40000;1000000;0.5800000000000002;1;25.720339059829712;5759624
